posted_date,candidate,est_followers,message,observation,likes,comments,shares,media,type,link,collection_date,language
11/03/2024,harris,5600000,I will lower the cost of everyday essentials for families and pass the first-ever ban on corporate price gouging on food and groceries.,image,7290,3231,1431,yes,image,,5/14/2025,en
11/03/2024,harris,5600000,"Two days until Election Day.
Remember that your vote is your voice, and your voice is your power. Make sure that you are heard.",image,9780,3027,1289,yes,image,,5/14/2025,en
11/03/2024,harris,5600000,no text,announcement of rally,2407,966,,yes,image,,5/14/2025,en
11/03/2024,harris,5600000,"I will expand the startup tax deduction tenfold to $50,000 so aspiring entrepreneurs and small business owners have the capital and security to get their dreams off the ground.",image,2902,1440,274,yes,image,,5/14/2025,en
11/03/2024,harris,5600000,"I will legalize recreational marijuana, break down unjust legal barriers, and create opportunities for all Americans to succeed in this new industry.",image,5247,3150,1007,yes,image,,5/14/2025,en
11/03/2024,harris,5600000,"Don’t wake up the morning after the Election wishing you had done more in this fight for a brighter future.  
I am counting on you to talk to voters and help us win this election. Take action:  Go.KamalaHarris.com/Act",image GOTV,2831,1687,239,yes,image,,5/14/2025,en
11/03/2024,harris,5600000,"America, we need you. Step up, make a plan, and vote. IWillVote.com",image noting 2 days until election day,9532,2628,880,yes,photo,,5/14/2025,en
11/03/2024,harris,5600000,"2 days.
We have hard work ahead of us—but we like hard work.
With your help, we will win.",photo of harris on stage ,15273,3535,958,yes,photo,,5/14/2025,en
11/03/2024,harris,5600000,"When I look at our young leaders, I know our future is bright.",photos of rally,6097,1438,411,yes,photo,,5/14/2025,en
11/03/2024,harris,5600000,"Text VOTE to 30330 for information on how to cast your ballot. When we vote, we win.",photo of waltz and harris at rally,4121,1584,407,yes,photo,,5/14/2025,en
11/03/2024,harris,5600000,"Throughout this campaign, I have seen the best of America. I have also seen what is holding you back and weighing you down: High costs, fundamental freedoms taken away, and politics driven by fear and division. 
You deserve better. 
As president, I will bring a new generation of leadership. I will take on price gouging and bring down the cost of groceries, housing, and prescription drugs. I will fight for your freedom to make your own choices, and I will protect your health care and Social Security benefits. 
The vast majority of people in our country have so much more in common than what separates them. We see our fellow Americans as neighbors, not enemies. 
We believe in each other. We believe in our country. We’re not falling for people trying to divide us. 
Together we’ll build a brighter future for our nation. Where we stand for freedom, justice, and the dignity of work. 
We haven’t yet reached all of those ideals, but we will die trying because we love our country. 
Now the baton is in our hands. 
I pledge to seek common sense solutions to make your life better, and I pledge to be a president for all Americans.",photos of rally,6473,2401,582,yes,photo,,5/14/2025,en
11/03/2024,harris,5600000,"In this election, we need to remind our neighbors and friends that their vote is their voice, and their voice is their power. 
Don’t let anybody take your power from you.",photo,3031,1996,208,yes,photo,,5/14/2025,en
11/03/2024,harris,5600000,"Attend a vote for freedom rally: Tomorrow.
📍Atlanta
📍Detroit
📍Las Vegas
📍Milwaukee
📍Philadelphia
📍Phoenix
📍Raleigh
📍Pittsburgh
RSVP: ",photo,3137,1411,269,yes,photo,,5/14/2025,en
11/03/2024,harris,5600000,"When you love something, you fight for it—and I love this country with all my heart.",Harris with flag behind,30642,6568,3016,yes,photo,,5/14/2025,en
11/03/2024,harris,5600000,I am harrison ford I've got one vote same as anyone else and I am gonna use it to move forward,reels video of ford ,12036,3034,2174,yes,video,,5/14/2025,en
11/03/2024,harris,5600000,"Live from New York, it's Saturday night.",SNL video,33963,6192,10059,yes,video,,5/14/2025,en
11/03/2024,harris,5600000,"On behalf of our children, grandchildren, and all of those who have sacrificed for our freedom—let’s write the next great chapter in the most extraordinary story ever told. 
IWillVote.com",campaign ad,7199,3103,1676,yes,video,,5/14/2025,en
11/03/2024,harris,5600000,"November 5 is Election Day. 
Let’s turn the page on Donald Trump.",campaign ad on puerto rico,4274,2185,842,yes,video,,5/14/2025,en
11/03/2024,harris,5600000,"We are fighting for the future—and when we fight, we win.  
Thank you for the warm welcome, Arizona.",clip of rally video,3222,1640,376,yes,video,,5/14/2025,en
11/03/2024,harris,5600000,"Election Day is Tuesday, November 5. 
Your voice is your vote, and your vote is your power.
I voted by mail. Make your own plan to vote by heading to IWillVote.com.",video of harris,4886,2151,802,yes,video,,5/14/2025,en
11/03/2024,harris,5600000,"Faith combined with action gives us power to move past division and fear. 
We have two days until we decide the fate of our nation.
Now is the time to act: go.KamalaHarris.com/act",campaign ad,4088,2016,812,yes,video,,5/14/2025,en
11/03/2024,harris,5600000,"Let’s get to work and win this election, shall we? 
go.kamalaharris.com/act",GOTV,3536,1383,327,yes,video,,5/14/2025,en
11/03/2024,harris,5600000,"Georgia, every single vote makes a difference. 
Make sure your voice is heard: IWillVote.com",video with voters,2971,1521,327,yes,video,,5/14/2025,en
11/03/2024,harris,5600000,"Only 2 more days to turn the page and cast your vote for a new way forward.  
I am in East Lansing, Michigan to rally voters to make their voices heard. 
For ASL feed, please tune in here: https://us06web.zoom.us/j/84054305191",video feed of rally,7037,6895,920,yes,video,,5/14/2025,en
11/03/2024,harris,5600000,"When we fight, we win.",campaign ad,8628,3082,1268,yes,video,,5/14/2025,en
11/03/2024,harris,5600000,The Michigan “I Voted” sticker is interesting. Go vote today and get your own.,video GOTV,5199,2464,314,yes,video,,5/14/2025,en
11/03/2024,harris,5600000,Experts agree: My economic plan will strengthen America’s economy. Trump's will hurt it.,campaign ad,4664,3071,977,yes,video,,5/14/2025,en
11/04/2024,harris,5600000,"With your help, we will win this. 
Go.KamalaHarris.com/Act",image,4528,2358,342,yes,image,,5/14/2025,en
11/04/2024,harris,5600000,"Reproductive freedom is on the ballot.
Make your plan to vote: IWillVote.com",image,10379,4369,797,yes,image,,5/14/2025,en
11/04/2024,harris,5600000,"Buying a home is a symbol of pride and a measure of financial security. 
As president, I will provide $25,000 down payment assistance so more Americans can buy their first home.",image,3145,1573,258,yes,image,,5/14/2025,en
11/04/2024,harris,5600000,"I am a gun owner, and I believe we can protect the Second Amendment while also passing gun safety laws. 
We need to reinstate the assault weapons ban and pass universal background checks, safe storage laws, and red flag laws to keep our children and communities safe.",image reads Commonsense Gun Safety Laws,4009,1611,398,yes,image,,5/14/2025,en
11/04/2024,harris,5600000,"Tomorrow, we will make our voices heard. 
Find your polling place and make a plan to vote at IWillVote.com.",photo of harris,13414,3892,2423,yes,photo,,5/14/2025,en
11/04/2024,harris,5600000,no text,announcement of rally,3024,1721,,yes,photo,,5/14/2025,en
11/04/2024,harris,5600000,no text,photo with text to vote 30330,5303,1864,340,yes,photo,,5/14/2025,en
11/04/2024,harris,5600000,"Throughout my career, I have had one client: the people.
I took on big banks and delivered $20 billion for American homeowners, stood up for veterans and students, and prosecuted transnational criminal organizations.
As president, I will continue to put you first.",photo harris podium,6944,2724,565,yes,photo,,5/14/2025,en
11/04/2024,harris,5600000,"Pennsylvania: Let’s win this.
go.KamalaHarris.com/act",photos of rally,13454,2606,608,yes,photo,,5/14/2025,en
11/04/2024,harris,5600000,"America, we will turn the page and write the next chapter in the most extraordinary story ever told. 
go.kamalaharris.com/act",photo of harris on stage ,10129,2485,532,yes,photo,,5/14/2025,en
11/04/2024,harris,5600000,no text,announcement of rally,2707,1356,,yes,photo,,5/14/2025,en
11/04/2024,harris,5600000,"Michigan, are you ready for one of the most consequential elections of our lifetime?
Make your voices heard: IWillVote.com",photos of rally,4690,1440,294,yes,photo,,5/14/2025,en
11/04/2024,harris,5600000,"Wisconsin: We are not going back, and like your motto tells us, we will move forward.
Help us cross the finish line: go.kamalaharris.com/act",photos of rally,6614,1380,338,yes,photo,,5/14/2025,en
11/04/2024,harris,5600000,"America, democracy is on the line. Don’t wait—make your plan to vote: IWillVote.com",photo of waltz and harris at rally,7509,2088,926,yes,photo,,5/14/2025,en
11/04/2024,harris,5600000,This is your reminder to… VOTE,photo of rally with word VOTE,5977,1570,643,yes,photo,,5/14/2025,en
11/04/2024,harris,5600000,"North Carolina: Are you ready to fight for freedom, opportunity, and the promise of America?
Get involved in our campaign: go.kamalaharris.com/act
",photos of rally,5492,2177,385,yes,photo,,5/14/2025,en
11/04/2024,harris,5600000,"As the great Congressman John Lewis reminded us, democracy is not a state—it is an act.
Now is our time to act. And together, we will win: IWillVote.com.",photo of harris back facing crowd,15508,2929,1214,yes,photo,,5/14/2025,en
11/04/2024,harris,5600000,"We will vote for a future of opportunity and freedom—not for some, but for all.",photo of waltz and harris at rally,9955,2307,1235,yes,photo,,5/14/2025,en
11/04/2024,harris,5600000,I will never forget where I come from. And I will never stop fighting for working and middle class families.,campaign ad,5113,2413,665,yes,video,,5/14/2025,en
11/04/2024,harris,5600000,"Tomorrow, we choose.",campaign ad,4385,1956,1198,yes,video,,5/14/2025,en
11/04/2024,harris,5600000,"We have capped insulin at $35/month and prescription drug costs at $2,000/year for seniors.
As president, I will continue to take on Big Pharma to make prescriptions more affordable—and we will cap the costs of insulin and prescription drugs for all Americans.",image,3505,1507,328,yes,video,,5/14/2025,en
11/04/2024,harris,5600000,"My mother, Dr. Shyamala Gopalan Harris, came to the United States from India at 19. She taught me and my sister, Maya, about courage and determination. 
It is thanks to her that I am ready to lead us forward.",campaign ad,5460,1967,1345,yes,video,,5/14/2025,en
